imine t=24hrs FeCl3 0uM,,imine t=24hrs FeCl3 5uM,,imine t=24hrs FeCl3 20uM,,imine t=24hrs FeCl3 50uM,,imine t=24hrs FeCl3 100uM,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
806.666626,-0.04760970548,806.666626,-0.05094427988,806.666626,-0.03500238806,806.666626,-0.02142544277,806.666626,-0.01759463549,
806,-0.04754172638,806,-0.05085398257,806,-0.03479284793,806,-0.02108518034,806,-0.017108934,
805.333313,-0.04758107662,805.333313,-0.05103037134,805.333313,-0.03480384126,805.333313,-0.02104089037,805.333313,-0.01709927805,
804.666626,-0.04776343331,804.666626,-0.05111777782,804.666626,-0.03466084599,804.666626,-0.0209173169,804.666626,-0.01668775827,
804,-0.04765721038,804,-0.05097310245,804,-0.03469406441,804,-0.02087705582,804,-0.01642038859,
803.333313,-0.0477892682,803.333313,-0.05134902894,803.333313,-0.03473244235,803.333313,-0.02074247971,803.333313,-0.0162975397,
802.666626,-0.04796467721,802.666626,-0.05123838782,802.666626,-0.03472355381,802.666626,-0.02050895616,802.666626,-0.01581802033,
802,-0.04786365107,802,-0.05140808597,802,-0.03457240388,802,-0.02036779374,802,-0.01565230452,
801.333313,-0.04789837822,801.333313,-0.05140026659,801.333313,-0.0345601663,801.333313,-0.02040681802,801.333313,-0.01553248335,
800.666626,-0.04806396738,800.666626,-0.05154728144,800.666626,-0.03466825187,800.666626,-0.02014346048,800.666626,-0.0152314119,
800,-0.04832116887,800,-0.05166120082,800,-0.03454051539,800,-0.02002309263,800,-0.01508057304,
799.333313,-0.04818936437,799.333313,-0.05147467926,799.333313,-0.03446309641,799.333313,-0.01982677542,799.333313,-0.01466678362,
798.666626,-0.04811336845,798.666626,-0.0513343066,798.666626,-0.03433964774,798.666626,-0.01963393018,798.666626,-0.01424628776,
798,-0.04812949523,798,-0.05147155002,798,-0.03417147323,798,-0.01926754974,798,-0.01382503286,
797.333313,-0.04820284992,797.333313,-0.05147780478,797.333313,-0.03423726931,797.333313,-0.01919800974,797.333313,-0.01368514262,
796.666626,-0.04838638008,796.666626,-0.0518043153,796.666626,-0.03438877314,796.666626,-0.01921886392,796.666626,-0.01352267433,
796,-0.04836850241,796,-0.05177545547,796,-0.03423023596,796,-0.01913445443,796,-0.01296139695,
795.333313,-0.04848339781,795.333313,-0.05173961073,795.333313,-0.03410073742,795.333313,-0.01888529398,795.333313,-0.01267618686,
794.666626,-0.048467841,794.666626,-0.05195325986,794.666626,-0.03416898474,794.666626,-0.01891503297,794.666626,-0.01245252229,
794,-0.04860515893,794,-0.05205770209,794,-0.03415314481,794,-0.01874900796,794,-0.01203843672,
793.333313,-0.04867000505,793.333313,-0.05201416463,793.333313,-0.03410557285,793.333313,-0.01861213334,793.333313,-0.0117585659,
792.666626,-0.04878000543,792.666626,-0.05214719847,792.666626,-0.03406393155,792.666626,-0.01842604205,792.666626,-0.01151668094,
792,-0.04889400676,792,-0.05234912783,792,-0.03405502811,792,-0.01836470701,792,-0.01118637435,
791.333313,-0.04882932827,791.333313,-0.05231814831,791.333313,-0.03398465738,791.333313,-0.0181606859,791.333313,-0.01071117725,
790.666626,-0.0486551933,790.666626,-0.05209894106,790.666626,-0.03381413966,790.666626,-0.01792134903,790.666626,-0.01024941541,
790,-0.0488467738,790,-0.0522169359,790,-0.0338549912,790,-0.01771393977,790,-0.009852556512,
789.333313,-0.04894123226,789.333313,-0.05255605653,789.333313,-0.03393021971,789.333313,-0.01779449917,789.333313,-0.009671636857,
788.666626,-0.04921668395,788.666626,-0.05246586353,788.666626,-0.0338610746,788.666626,-0.01755247451,788.666626,-0.009069968015,
788,-0.04923998192,788,-0.05257880688,788,-0.03386040404,788,-0.01751572825,788,-0.008826022968,
787.333313,-0.04913370311,787.333313,-0.05250146613,787.333313,-0.03373223171,787.333313,-0.01722732559,787.333313,-0.008388304152,
786.666626,-0.0494023785,786.666626,-0.05275380611,786.666626,-0.03371379152,786.666626,-0.0170551762,786.666626,-0.007923454978,
786,-0.04939096421,786,-0.05272468925,786,-0.03353041783,786,-0.01690765843,786,-0.007504771464,
785.333313,-0.04946322367,785.333313,-0.05277714506,785.333313,-0.03359760717,785.333313,-0.01672263071,785.333313,-0.006964749657,
784.666626,-0.04944174364,784.666626,-0.05271620676,784.666626,-0.03357762471,784.666626,-0.01660883427,784.666626,-0.006610514596,
784,-0.04966257513,784,-0.05308710039,784,-0.03365520015,784,-0.01659483276,784,-0.006277524866,
783.333313,-0.04958512634,783.333313,-0.05299582705,783.333313,-0.03342496976,783.333313,-0.01636161096,783.333313,-0.005580113735,
782.666626,-0.04961920902,782.666626,-0.05313108116,782.666626,-0.03355481103,782.666626,-0.01617764682,782.666626,-0.005205052439,
782,-0.04970389977,782,-0.05306483433,782,-0.03347074986,782,-0.01600787602,782,-0.004711022135,
781.333313,-0.04975113273,781.333313,-0.05310167,781.333313,-0.03314771131,781.333313,-0.01570738293,781.333313,-0.004119668622,
780.666626,-0.04999926314,780.666626,-0.05331652611,780.666626,-0.03344846144,780.666626,-0.01575586572,780.666626,-0.003867128165,
780,-0.04995537922,780,-0.05344669148,780,-0.03336188197,780,-0.01554641966,780,-0.00321686524,
779.333313,-0.04986247793,779.333313,-0.05323757604,779.333313,-0.03323903307,779.333313,-0.01526160352,779.333313,-0.00250952458,
778.666626,-0.04983044416,778.666626,-0.05338791013,778.666626,-0.03315370902,778.666626,-0.01498030126,778.666626,-0.001961963251,
778,-0.05020611361,778,-0.05356871709,778,-0.03322291747,778,-0.01498025097,778,-0.001514068339,
777.333313,-0.05008650944,777.333313,-0.05357255787,777.333313,-0.03313581645,777.333313,-0.01476822887,777.333313,-0.0008519511903,
776.666626,-0.05026588216,776.666626,-0.05367967859,776.666626,-0.03314819187,776.666626,-0.01457788143,776.666626,-0.0002337908954,
776,-0.05027233809,776,-0.05361809209,776,-0.03310794383,776,-0.01437087171,776,0.0003814419033,
775.333313,-0.0503318198,775.333313,-0.05367565155,775.333313,-0.03299697116,775.333313,-0.01422078535,775.333313,0.001045263838,
774.666626,-0.0503282696,774.666626,-0.05375653505,774.666626,-0.03303142264,774.666626,-0.01398307644,774.666626,0.001587559469,
774,-0.0502971001,774,-0.05387870222,774,-0.03298962861,774,-0.01372793224,774,0.002337075537,
773.333313,-0.05055740476,773.333313,-0.05402534083,773.333313,-0.03310890496,773.333313,-0.01374478545,773.333313,0.002799328649,
772.666626,-0.05064914748,772.666626,-0.05401967093,772.666626,-0.03305723518,772.666626,-0.01355539355,772.666626,0.003370324615,
772,-0.05067854002,772,-0.05418079346,772,-0.03283115476,772,-0.0133362487,772,0.004084695596,
771.333313,-0.05073248222,771.333313,-0.05419303849,771.333313,-0.03292969242,771.333313,-0.01311930362,771.333313,0.004819665104,
770.666626,-0.05083418265,770.666626,-0.05421799049,770.666626,-0.03289839998,770.666626,-0.01299033966,770.666626,0.005461920518,
770,-0.05087000877,770,-0.05434998497,770,-0.03292964399,770,-0.01284892391,770,0.006051733159,
769.333313,-0.05080138892,769.333313,-0.05444828048,769.333313,-0.03276884183,769.333313,-0.01246660855,769.333313,0.006806002464,
768.666626,-0.05093824863,768.666626,-0.05444142967,768.666626,-0.03263602778,768.666626,-0.01229024678,768.666626,0.007569275796,
768,-0.05103340745,768,-0.05463175103,768,-0.0327793099,768,-0.0121999504,768,0.008257216774,
767.333313,-0.05104146153,767.333313,-0.05460988358,767.333313,-0.03271771222,767.333313,-0.01194259804,767.333313,0.009038534947,
766.666626,-0.05104362592,766.666626,-0.0546486862,766.666626,-0.03262104467,766.666626,-0.01170363836,766.666626,0.009826345369,
766,-0.05108454451,766,-0.05466904864,766,-0.03246210143,766,-0.01147392578,766,0.01070581283,
765.333313,-0.05129051208,765.333313,-0.05488947406,765.333313,-0.03263372555,765.333313,-0.01143666171,765.333313,0.0113187898,
764.666626,-0.05130311847,764.666626,-0.05493085459,764.666626,-0.0326218605,764.666626,-0.01121266093,764.666626,0.01201956719,
764,-0.05142648146,764,-0.05497551337,764,-0.03255097196,764,-0.01100833062,764,0.01267581899,
763.333313,-0.05149955302,763.333313,-0.05502655357,763.333313,-0.03245859221,763.333313,-0.01081339922,763.333313,0.01348120812,
762.666626,-0.05151942,762.666626,-0.05511945486,762.666626,-0.03250067681,762.666626,-0.01060549635,762.666626,0.01415697671,
762,-0.05163738877,762,-0.05526020378,762,-0.03248270974,762,-0.01047851332,762,0.01490015071,
761.333313,-0.0517790392,761.333313,-0.05523125455,761.333313,-0.03255514801,761.333313,-0.01029926911,761.333313,0.01562017947,
760.666626,-0.05171709135,760.666626,-0.05527200922,760.666626,-0.03239560127,760.666626,-0.009979216382,760.666626,0.01640892774,
760,-0.05174962804,760,-0.05534603074,760,-0.03236215934,760,-0.009868752211,760,0.01724247448,
759.333313,-0.05173575133,759.333313,-0.0553046912,759.333313,-0.03228439763,759.333313,-0.009458171204,759.333313,0.01796863787,
758.666626,-0.05190465599,758.666626,-0.05552566051,758.666626,-0.03231607005,758.666626,-0.009335767478,758.666626,0.01861535944,
758,-0.05205274373,758,-0.05556146801,758,-0.03232044354,758,-0.009234261699,758,0.0192307625,
757.333313,-0.05194935575,757.333313,-0.0556755662,757.333313,-0.03229617327,757.333313,-0.008989395574,757.333313,0.02001829445,
756.666626,-0.05208727717,756.666626,-0.0556864962,756.666626,-0.03220782802,756.666626,-0.008822726086,756.666626,0.02075240389,
756,-0.0521241948,756,-0.05569815636,756,-0.03222008795,756,-0.008534124121,756,0.02144203894,
755.333313,-0.05223250017,755.333313,-0.05583794415,755.333313,-0.03219374269,755.333313,-0.008326600306,755.333313,0.02212375402,
754.666626,-0.05228390917,754.666626,-0.05584932491,754.666626,-0.03216489777,754.666626,-0.008056472056,754.666626,0.02291562781,
754,-0.05235371739,754,-0.05592379719,754,-0.03210778162,754,-0.007867582142,754,0.02356372215,
753.333313,-0.05233871192,753.333313,-0.05596394092,753.333313,-0.03205084801,753.333313,-0.007688732352,753.333313,0.02428575978,
752.666626,-0.05266815051,752.666626,-0.0561292544,752.666626,-0.0321691297,752.666626,-0.007622960955,752.666626,0.02480046451,
752,-0.05258018151,752,-0.05619612709,752,-0.03210773319,752,-0.007366087753,752,0.02547207475,
751.333313,-0.05261540785,751.333313,-0.05619526282,751.333313,-0.03208845109,751.333313,-0.007077840157,751.333313,0.026261447,
750.666626,-0.05262824893,750.666626,-0.05622969568,750.666626,-0.03197582066,750.666626,-0.006811419036,750.666626,0.02690836228,
750,-0.05286914855,750,-0.05637958646,750,-0.03202781081,750,-0.006652069278,750,0.02743318863,
749.333313,-0.05285150185,749.333313,-0.05647556111,749.333313,-0.03199953213,749.333313,-0.006471595727,749.333313,0.02819580585,
748.666626,-0.05298015475,748.666626,-0.05646151677,748.666626,-0.03194816411,748.666626,-0.006178721786,748.666626,0.02884311974,
748,-0.05292314291,748,-0.05654460937,748,-0.03186898679,748,-0.00599794928,748,0.02947198041,
747.333313,-0.05306872725,747.333313,-0.0566406846,747.333313,-0.03191853315,747.333313,-0.005846677814,747.333313,0.03003428504,
746.666626,-0.05301887542,746.666626,-0.05654488131,746.666626,-0.03190405667,746.666626,-0.005474965554,746.666626,0.03074182943,
746,-0.05336016417,746,-0.05681410059,746,-0.03192459419,746,-0.00539801782,746,0.03122087941,
745.333313,-0.05332605168,745.333313,-0.05688590929,745.333313,-0.03180677444,745.333313,-0.00509444112,745.333313,0.03187091276,
744.666626,-0.05344270915,744.666626,-0.05694090202,744.666626,-0.03184420988,744.666626,-0.00485239923,744.666626,0.03246961161,
744,-0.05340086669,744,-0.05700338259,744,-0.03173911944,744,-0.004660010803,744,0.03321707249,
743.333313,-0.05354006588,743.333313,-0.0571655333,743.333313,-0.03175697476,743.333313,-0.004542395007,743.333313,0.03370358795,
742.666626,-0.05361410975,742.666626,-0.05709608644,742.666626,-0.03180167452,742.666626,-0.004325060174,742.666626,0.03438713402,
742,-0.05358349532,742,-0.05724550039,742,-0.03173223883,742,-0.004006112926,742,0.03502155095,
741.333313,-0.05389036238,741.333313,-0.05753400922,741.333313,-0.0318307355,741.333313,-0.003980361391,741.333313,0.03545526788,
740.666626,-0.05393019319,740.666626,-0.0574362725,740.666626,-0.03177251667,740.666626,-0.003610744141,740.666626,0.03623113036,
740,-0.05402172729,740,-0.05761603639,740,-0.03174364194,740,-0.003415185027,740,0.03678946942,
739.333313,-0.05413568392,739.333313,-0.05766155571,739.333313,-0.03183314204,739.333313,-0.003291066037,739.333313,0.03728590161,
738.666626,-0.05411772057,738.666626,-0.05766522884,738.666626,-0.03169311211,738.666626,-0.003054545727,738.666626,0.03789124265,
738,-0.0540827103,738,-0.05769355968,738,-0.0316448845,738,-0.00274747354,738,0.03856404498,
737.333313,-0.05426336452,737.333313,-0.05776952952,737.333313,-0.03158331662,737.333313,-0.00253196666,737.333313,0.03918493539,
736.666626,-0.05436437577,736.666626,-0.0579075627,736.666626,-0.03162948042,736.666626,-0.002311666496,736.666626,0.03978515789,
736,-0.05440539494,736,-0.05790656805,736,-0.03147089481,736,-0.001949284691,736,0.04049988836,
735.333313,-0.05450144038,735.333313,-0.05806525797,735.333313,-0.03152612224,735.333313,-0.001854079659,735.333313,0.04095031694,
734.666626,-0.05451317504,734.666626,-0.05801533908,734.666626,-0.03150257841,734.666626,-0.001592274406,734.666626,0.04172244668,
734,-0.05447385833,734,-0.05798820779,734,-0.03129110113,734,-0.001261504833,734,0.04242341965,
733.333313,-0.05478365347,733.333313,-0.05817240477,733.333313,-0.03139947727,733.333313,-0.001135942526,733.333313,0.04291879758,
732.666626,-0.05468475074,732.666626,-0.05816045031,732.666626,-0.03134505078,732.666626,-0.0008190874942,732.666626,0.04358781874,
732,-0.05488669127,732,-0.05823212862,732,-0.03134249896,732,-0.0006266094279,732,0.04418456182,
731.333313,-0.05486091226,731.333313,-0.05835331231,731.333313,-0.03131851181,731.333313,-0.0004055989848,731.333313,0.04484552145,
730.666626,-0.05500612035,730.666626,-0.05847192928,730.666626,-0.03132173792,730.666626,-0.0002838762884,730.666626,0.04539749026,
730,-0.05498002842,730,-0.05850401148,730,-0.03114867955,730,3.859769276E-005,730,0.04616983235,
729.333313,-0.05510896444,729.333313,-0.05855061486,729.333313,-0.03120038286,729.333313,0.0001198685713,729.333313,0.04668192565,
728.666626,-0.05531463027,728.666626,-0.05869762599,728.666626,-0.03122052364,728.666626,0.0004328737268,728.666626,0.0472629033,
728,-0.0552075915,728,-0.0586604923,728,-0.03112757206,728,0.0006828648038,728,0.04802700505,
727.333313,-0.0553894192,727.333313,-0.05877124891,727.333313,-0.03114520945,727.333313,0.0008066565497,727.333313,0.04860828444,
726.666626,-0.05549768731,726.666626,-0.05881140381,726.666626,-0.03101049922,726.666626,0.001095943968,726.666626,0.04929515347,
726,-0.05545175821,726,-0.05882966891,726,-0.0309410803,726,0.001322870143,726,0.04997219145,
725.333313,-0.05560260266,725.333313,-0.05897536501,725.333313,-0.0309709236,725.333313,0.001414665836,725.333313,0.05062687024,
724.666626,-0.05561048165,724.666626,-0.05900415778,724.666626,-0.03092054278,724.666626,0.001688168617,724.666626,0.05128242075,
724,-0.05574956909,724,-0.05910005048,724,-0.03089489043,724,0.001907136524,724,0.05197724327,
723.333313,-0.05578922853,723.333313,-0.05923237652,723.333313,-0.0308068376,723.333313,0.002121376572,723.333313,0.05266964063,
722.666626,-0.05593271554,722.666626,-0.05934470147,722.666626,-0.030942237,722.666626,0.002176396782,722.666626,0.05331321061,
722,-0.05592716485,722,-0.05926765501,722,-0.03071770631,722,0.002509946236,722,0.05418116972,
721.333313,-0.05608175695,721.333313,-0.05934809148,721.333313,-0.03071215935,721.333313,0.002678666264,721.333313,0.05493878201,
720.666626,-0.05608248338,720.666626,-0.05947045609,720.666626,-0.03070130572,720.666626,0.002818452194,720.666626,0.05560440943,
720,-0.05616228282,720,-0.05956028774,720,-0.03080529533,720,0.003001836594,720,0.05640895665,
719.333313,-0.05633643642,719.333313,-0.05967108533,719.333313,-0.03079603612,719.333313,0.003162403591,719.333313,0.05704800412,
718.666626,-0.05644942448,718.666626,-0.05980116129,718.666626,-0.03063198179,718.666626,0.00332785584,718.666626,0.05774351209,
718,-0.05640591308,718,-0.05988303199,718,-0.03061123565,718,0.003596458817,718,0.05869516358,
717.333313,-0.05637217686,717.333313,-0.05982051417,717.333313,-0.03059700131,717.333313,0.00387170515,717.333313,0.05945327505,
716.666626,-0.05650533736,716.666626,-0.05987523124,716.666626,-0.03054310195,716.666626,0.003970911726,716.666626,0.06034749746,
716,-0.05665395036,716,-0.06007932499,716,-0.03050415777,716,0.00410648901,716,0.06119146571,
715.333313,-0.05676404014,715.333313,-0.06004104763,715.333313,-0.03051829897,715.333313,0.00416858308,715.333313,0.06204092875,
714.666626,-0.05682209507,714.666626,-0.06024830788,714.666626,-0.03052684106,714.666626,0.004392073955,714.666626,0.06284613162,
714,-0.05689235777,714,-0.06026241556,714,-0.03049889766,714,0.00451533217,714,0.06371610612,
713.333313,-0.05694703385,713.333313,-0.06040249765,713.333313,-0.03044643439,713.333313,0.004678945523,713.333313,0.0646462217,
712.666626,-0.05698167905,712.666626,-0.06033288687,712.666626,-0.03037842177,712.666626,0.00482751755,712.666626,0.06555496901,
712,-0.05719653144,712,-0.06056324765,712,-0.03043166548,712,0.004861598834,712,0.06639464945,
711.333313,-0.05721981451,711.333313,-0.06058387458,711.333313,-0.03046144545,711.333313,0.005047943443,711.333313,0.06730271876,
710.666626,-0.05730362609,710.666626,-0.06065591797,710.666626,-0.03031725436,710.666626,0.005221372936,710.666626,0.06833425909,
710,-0.05734894797,710,-0.06072200462,710,-0.03039613925,710,0.005300500896,710,0.06931677461,
709.333313,-0.05739422515,709.333313,-0.06072623655,709.333313,-0.03033333085,709.333313,0.005361638963,709.333313,0.07025139779,
708.666626,-0.05750475824,708.666626,-0.06084749475,708.666626,-0.03024492413,708.666626,0.00549689075,708.666626,0.07121503353,
708,-0.05759962276,708,-0.06089380011,708,-0.03028398752,708,0.005508373491,708,0.07212080806,
707.333313,-0.05773349479,707.333313,-0.06102571636,707.333313,-0.03030542471,707.333313,0.005700214766,707.333313,0.07315841317,
