t=0hrs FeCl3 0uM,,t=0hrs FeCl3 20uM,,t=0hrs FeCl3 50uM,,t=0hrs FeCl3 100uM,,t=0hrs FeCl3 5uM repeat,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
319.3333435,0.3813982606,319.3333435,0.4120001197,319.3333435,0.468852669,319.3333435,0.6719056964,319.3333435,0.3859309852,
318.6666565,0.3743574917,318.6666565,0.4071585238,318.6666565,0.4669618905,318.6666565,0.6681265831,318.6666565,0.379475832,
318,0.3669596016,318,0.4019513428,318,0.4645805061,318,0.6639993787,318,0.3727320433,
317.3333435,0.3597301841,317.3333435,0.3966746926,317.3333435,0.4619264007,317.3333435,0.6598522663,317.3333435,0.366057694,
316.6666565,0.352966249,316.6666565,0.3918108046,316.6666565,0.4593360126,316.6666565,0.655703783,316.6666565,0.3599141538,
316,0.3461030424,316,0.3867791891,316,0.4564273953,316,0.6510080695,316,0.3535879552,
315.3333435,0.3391741216,315.3333435,0.3814235032,315.3333435,0.4532489777,315.3333435,0.6463532448,315.3333435,0.3471550345,
314.6666565,0.3326399624,314.6666565,0.3763825297,314.6666565,0.4499299228,314.6666565,0.6415303349,314.6666565,0.3408058882,
314,0.3260483444,314,0.3710711598,314,0.4462597072,314,0.6363389492,314,0.3346321881,
313.3333435,0.3199784756,313.3333435,0.3663285673,313.3333435,0.4431024194,313.3333435,0.6315694451,313.3333435,0.3289566636,
312.6666565,0.3139276803,312.6666565,0.3612477779,312.6666565,0.4394944012,312.6666565,0.6262019873,312.6666565,0.323010087,
312,0.3075358272,312,0.3563373983,312,0.4355414808,312,0.6207433939,312,0.3173166513,
311.3333435,0.3011599481,311.3333435,0.3514882624,311.3333435,0.4317232072,311.3333435,0.6151103377,311.3333435,0.3116326034,
310.6666565,0.2953568101,310.6666565,0.3465048969,310.6666565,0.4275320768,310.6666565,0.6095279455,310.6666565,0.3059088588,
310,0.2895272374,310,0.3412750661,310,0.4233159423,310,0.6037577987,310,0.3000586927,
309.3333435,0.2842480242,309.3333435,0.3366225362,309.3333435,0.4191796482,309.3333435,0.5980706811,309.3333435,0.2946901619,
308.6666565,0.2787136436,308.6666565,0.3318784833,308.6666565,0.4148976207,308.6666565,0.5924015045,308.6666565,0.28955248,
308,0.2734741569,308,0.3270953596,308,0.4105573893,308,0.5866898894,308,0.2842943072,
307.3333435,0.2680798173,307.3333435,0.3221037388,307.3333435,0.405703038,307.3333435,0.5807349682,307.3333435,0.2789165676,
306.6666565,0.2628284097,306.6666565,0.3173269629,306.6666565,0.4010901153,306.6666565,0.5749813318,306.6666565,0.2739873528,
306,0.258209765,306,0.3128883541,306,0.3968053162,306,0.5694599748,306,0.2691148818,
