0.0% TFA,,0.017% TFA,,0.017% TFA + triethylamine,,0.05% TFA,,0.05% TFA + triethylamine,,0.25% TFA,,0.25% TFA + triethylamine,,1.0% TFA,,1.0% TFA + triethylamine,,0.1% TFA,,0.1% TFA + triethylamine,,0.5% TFA,,0.5% TFA + triethylamine,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
1119.333374,-0.0001557020732,1119.333374,0.008866243064,1119.333374,-8.231660104E-006,1119.333374,0.02084174752,1119.333374,-0.0001467486436,1119.333374,0.1473736465,1119.333374,-0.0001327229693,1119.333374,0.3087984622,1119.333374,-0.0009125564247,1119.333374,0.06915747374,1119.333374,0.002753789769,1119.333374,0.2712400556,1119.333374,0.0003438499698,
1118.666626,-0.0001797149744,1118.666626,0.008826536126,1118.666626,-2.417682117E-005,1118.666626,0.02078857459,1118.666626,-0.000183751501,1118.666626,0.1471560448,1118.666626,-0.0001359835878,1118.666626,0.308557272,1118.666626,-0.0008936472586,1118.666626,0.06902481616,1118.666626,0.002765382407,1118.666626,0.270891428,1118.666626,0.000349057198,
1118,-0.0001740741282,1118,0.008824026212,1118,-1.387465727E-005,1118,0.02075851336,1118,-0.0001468521514,1118,0.1469440162,1118,-9.607808897E-005,1118,0.3083225489,1118,-0.0008227563812,1118,0.06890849024,1118,0.002829030389,1118,0.2704952061,1118,0.0003906913917,
1117.333374,-0.0001712278026,1117.333374,0.008810183965,1117.333374,3.572278274E-006,1117.333374,0.02069867216,1117.333374,-0.0001542012178,1117.333374,0.1467324346,1117.333374,-7.904855011E-005,1117.333374,0.3081592023,1117.333374,-0.0007127802819,1117.333374,0.06880323589,1117.333374,0.002863945672,1117.333374,0.270155102,1117.333374,0.0004567650612,
1116.666626,-0.0001500091603,1116.666626,0.00880714599,1116.666626,2.870848766E-005,1116.666626,0.02068447322,1116.666626,-0.0001273920498,1116.666626,0.146524936,1116.666626,-4.234737935E-005,1116.666626,0.3079714477,1116.666626,-0.000583388377,1116.666626,0.06868308783,1116.666626,0.002971731825,1116.666626,0.2697793543,1116.666626,0.0005629185471,
1116,-0.0001650175836,1116,0.008749087341,1116,3.316119182E-005,1116,0.02065433934,1116,-0.0001131587123,1116,0.1463146359,1116,-1.703263297E-005,1116,0.3077768981,1116,-0.0004123747349,1116,0.06854590029,1116,0.003031604225,1116,0.2694542408,1116,0.0006611128338,
1115.333374,-0.0001501644292,1115.333374,0.008783927187,1115.333374,6.767119339E-005,1115.333374,0.02068292536,1115.333374,-7.102528616E-005,1115.333374,0.1461120099,1115.333374,2.782830779E-005,1115.333374,0.307539165,1115.333374,-0.0003010529908,1115.333374,0.06845070422,1115.333374,0.003149861703,1115.333374,0.2690826058,1115.333374,0.0007728916244,
1114.666626,-0.0001732461096,1114.666626,0.008764855564,1114.666626,3.833881055E-005,1114.666626,0.02063267678,1114.666626,-6.957590813E-005,1114.666626,0.1459039301,1114.666626,4.794346023E-005,1114.666626,0.307305336,1114.666626,-0.0002096257376,1114.666626,0.06833961606,1114.666626,0.003167018993,1114.666626,0.2687262297,1114.666626,0.0008257963345,
1114,-0.0001499056525,1114,0.008744465187,1114,8.499195246E-005,1114,0.02062303945,1114,-5.21312104E-005,1114,0.1456781179,1114,0.0001153373014,1114,0.3069938421,1114,-0.0001416249288,1114,0.06821611524,1114,0.003259779187,1114,0.2683390379,1114,0.0009086672799,
1113.333374,-0.0001689507335,1113.333374,0.008713431656,1113.333374,7.354826084E-005,1113.333374,0.02057225443,1113.333374,-5.968894038E-005,1113.333374,0.145428136,1113.333374,0.0001066632904,1113.333374,0.3066886961,1113.333374,-0.0001280648867,1113.333374,0.06810612231,1113.333374,0.003281400772,1113.333374,0.2679391205,1113.333374,0.0008991473587,
1112.666626,-0.0001670876663,1112.666626,0.008699882776,1112.666626,9.182723443E-005,1112.666626,0.0205252748,1112.666626,-5.290769695E-005,1112.666626,0.1452065408,1112.666626,0.000131494744,1112.666626,0.3063772321,1112.666626,-0.0001005812228,1112.666626,0.06796624511,1112.666626,0.003300180426,1112.666626,0.2675188482,1112.666626,0.0009151264676,
1112,-0.0001258393459,1112,0.008723599836,1112,0.0001283616002,1112,0.02049672604,1112,-2.050120384E-005,1112,0.1449942738,1112,0.0001256945689,1112,0.3060802221,1112,-5.591009176E-005,1112,0.06784502417,1112,0.003371237544,1112,0.2671340704,1112,0.000953961222,
1111.333374,-0.0001001153869,1111.333374,0.008727244101,1111.333374,0.000142447956,1111.333374,0.02050806955,1111.333374,-9.008223969E-006,1111.333374,0.1448088884,1111.333374,0.0001559132797,1111.333374,0.3057964444,1111.333374,-1.579015407E-005,1111.333374,0.06772937626,1111.333374,0.003432861064,1111.333374,0.2667511106,1111.333374,0.000987221254,
1110.666626,-0.0001149702512,1110.666626,0.008681607433,1110.666626,0.0001089418147,1110.666626,0.02042983845,1110.666626,-1.837864875E-005,1110.666626,0.1445255429,1110.666626,0.0001385638025,1110.666626,0.3054051399,1110.666626,-4.094967153E-005,1110.666626,0.06759004295,1110.666626,0.003435183316,1110.666626,0.2662712634,1110.666626,0.0009930589003,
1110,-0.0001449372357,1110,0.00866843015,1110,0.0001283616002,1110,0.02038900554,1110,-2.189897714E-005,1110,0.1442775875,1110,0.0001325304911,1110,0.3050760627,1110,-2.640288585E-005,1110,0.0674527213,1110,0.003442697693,1110,0.2658514977,1110,0.0009964837227,
1109.333374,-0.0001279613789,1109.333374,0.008657153696,1109.333374,0.0001089677098,1109.333374,0.02035593614,1109.333374,-2.578165913E-005,1109.333374,0.1440224946,1109.333374,0.000153427347,1109.333374,0.3047306538,1109.333374,-3.002668564E-005,1109.333374,0.06729915738,1109.333374,0.003437244566,1109.333374,0.2654526234,1109.333374,0.0009809167823,
1108.666626,-9.266188135E-005,1108.666626,0.008660824969,1108.666626,0.0001372949919,1108.666626,0.02032859065,1108.666626,-8.490515029E-006,1108.666626,0.1438100934,1108.666626,0.00016337118,1108.666626,0.3044577241,1108.666626,5.643177701E-006,1108.666626,0.06720244884,1108.666626,0.003498642473,1108.666626,0.2650254965,1108.666626,0.001025258098,
1108,-0.0001293070527,1108,0.00862406753,1108,0.0001313393732,1108,0.02027621306,1108,-2.464274257E-005,1108,0.1435118318,1108,0.0001467982511,1108,0.3040545583,1108,-2.195074558E-005,1108,0.06703195721,1108,0.003478575731,1108,0.2645677924,1108,0.001007562503,
1107.333374,-7.392403495E-005,1107.333374,0.008647119626,1107.333374,0.0001610146865,1107.333374,0.0202765651,1107.333374,2.655981552E-005,1107.333374,0.1433159113,1107.333374,0.0001905107347,1107.333374,0.3037707806,1107.333374,4.056520629E-005,1107.333374,0.06694651395,1107.333374,0.003509889822,1107.333374,0.2641938925,1107.333374,0.001059042639,
1106.666626,-7.847916277E-005,1106.666626,0.008644742891,1106.666626,0.0001671260834,1106.666626,0.02026040107,1106.666626,4.157485455E-005,1106.666626,0.1430839449,1106.666626,0.000189241764,1106.666626,0.3034107089,1106.666626,5.998193228E-005,1106.666626,0.06680990756,1106.666626,0.003565269057,1106.666626,0.2637611926,1106.666626,0.001065426157,
1106,-0.000125166509,1106,0.008569807746,1106,0.0001381494949,1106,0.02017879672,1106,-1.387465727E-005,1106,0.142818585,1106,0.0001698192646,1106,0.3030415773,1106,2.982166006E-005,1106,0.0666655302,1106,0.003541884711,1106,0.2633215487,1106,0.0010495194,
1105.333374,-0.0001260981226,1105.333374,0.008535777219,1105.333374,7.235731027E-005,1105.333374,0.02010539733,1105.333374,-3.784363798E-005,1105.333374,0.1424902827,1105.333374,0.0001305107726,1105.333374,0.3026549816,1105.333374,-8.179888937E-006,1105.333374,0.06649628282,1105.333374,0.003523329273,1105.333374,0.2628466487,1105.333374,0.001014023204,
1104.666626,-0.0001125893687,1104.666626,0.008554231375,1104.666626,0.0001105989359,1104.666626,0.020096099,1104.666626,-1.698086271E-005,1104.666626,0.1422624141,1104.666626,0.000140402306,1104.666626,0.302237004,1104.666626,1.801700819E-005,1104.666626,0.06635058671,1104.666626,0.003522911808,1104.666626,0.2623752356,1104.666626,0.001041267882,
1104,-0.0001226821623,1104,0.008526854217,1104,0.0001085016484,1104,0.02002005652,1104,-1.651493403E-005,1104,0.1420603096,1104,0.0001500609942,1104,0.3019662499,1104,3.96591131E-005,1104,0.06622830778,1104,0.003547782777,1104,0.2619792819,1104,0.001018174575,
1103.333374,-9.990834224E-005,1103.333374,0.008517641574,1103.333374,0.0001324787008,1103.333374,0.0200397633,1103.333374,1.604933004E-006,1103.333374,0.1417671144,1103.333374,0.0001517700584,1103.333374,0.3015785813,1103.333374,2.873437552E-005,1103.333374,0.06609202176,1103.333374,0.003569366643,1103.333374,0.2615059912,1103.333374,0.001060547656,
1102.666626,-9.173018043E-005,1102.666626,0.008518433198,1102.666626,0.0001178748062,1102.666626,0.01994906738,1102.666626,6.626858521E-006,1102.666626,0.1415421516,1102.666626,0.0001491028816,1102.666626,0.3011704385,1102.666626,-1.44441301E-005,1102.666626,0.06592594832,1102.666626,0.003547913395,1102.666626,0.2610609531,1102.666626,0.001022403943,
1102,-0.0001058607086,1102,0.008490293287,1102,0.000125124905,1102,0.01993231848,1102,-1.082020026E-005,1102,0.1412574053,1102,0.0001406871306,1102,0.300781101,1102,1.38751011E-005,1102,0.06578081101,1102,0.003571663285,1102,0.2606317401,1102,0.001003411133,
1101.333374,-0.0001175581565,1101.333374,0.008456717245,1101.333374,0.0001237525576,1101.333374,0.01989237219,1101.333374,-5.487790531E-006,1101.333374,0.1410096437,1101.333374,0.0001357154542,1101.333374,0.3004275262,1101.333374,8.361248547E-006,1101.333374,0.06564947963,1101.333374,0.003571271896,1101.333374,0.2601952851,1101.333374,0.001024246216,
1100.666626,-0.0001157983861,1100.666626,0.008444681764,1100.666626,0.0001239079138,1100.666626,0.01983595639,1100.666626,-1.501360202E-005,1100.666626,0.140757218,1100.666626,0.0001162953413,1100.666626,0.3000532389,1100.666626,-2.629934716E-005,1100.666626,0.06553128362,1100.666626,0.003570880508,1100.666626,0.2597349584,1100.666626,0.001002658741,
1100,-0.0001147114599,1100,0.008436921984,1100,0.0001243998995,1100,0.01980268396,1100,-2.117420627E-005,1100,0.1405023485,1100,0.0001190399926,1100,0.2996944189,1100,-1.8430419E-005,1100,0.06538435072,1100,0.003586827544,1100,0.2592931092,1100,0.00103016221,
1099.333374,-0.0001040491261,1099.333374,0.008421956562,1099.333374,0.0001344466436,1099.333374,0.01975679025,1099.333374,2.821579756E-006,1099.333374,0.1402625889,1099.333374,0.0001281026634,1099.333374,0.2993332744,1099.333374,-1.661847455E-005,1099.333374,0.0652634874,1099.333374,0.003609953448,1099.333374,0.2588669062,1099.333374,0.001017136732,
1098.666626,-0.000111347159,1098.666626,0.008425809443,1098.666626,0.0001320385054,1098.666626,0.01974156499,1098.666626,-1.087209284E-006,1098.666626,0.1399977654,1098.666626,0.0001383048657,1098.666626,0.2989939153,1098.666626,1.019919091E-005,1098.666626,0.06514211744,1098.666626,0.00361316395,1098.666626,0.25843063,1098.666626,0.001048014383,
1098,-0.0001343791519,1098,0.008378727362,1098,0.0001104953699,1098,0.01967766508,1098,-3.624020337E-006,1098,0.1397581846,1098,9.855906683E-005,1098,0.2986211777,1098,1.317615806E-005,1098,0.06498954445,1098,0.003598520765,1098,0.258009553,1098,0.001029020525,
1097.333374,-0.000162999233,1097.333374,0.008332204074,1097.333374,7.002719212E-005,1097.333374,0.01962422766,1097.333374,-5.223474363E-005,1097.333374,0.1394411623,1097.333374,8.411165618E-005,1097.333374,0.2982237637,1097.333374,2.174426754E-006,1097.333374,0.06482935697,1097.333374,0.003578579985,1097.333374,0.2574893236,1097.333374,0.001051595318,
1096.666626,-6.165599916E-005,1096.666626,0.008418314159,1096.666626,0.0001490510913,1096.666626,0.01961350255,1096.666626,4.670079943E-005,1096.666626,0.139329046,1096.666626,0.0002005331189,1096.666626,0.2979633212,1096.666626,5.511472409E-005,1096.666626,0.06476967782,1096.666626,0.003686517477,1096.666626,0.2572071552,1096.666626,0.001082293689,
1096,-0.0001244419109,1096,0.008358196355,1096,0.0001089677098,1096,0.01956600323,1096,6.083245353E-006,1096,0.1390003413,1096,0.0001362851181,1096,0.2975001335,1096,5.24222487E-005,1096,0.06458545476,1096,0.003650256898,1096,0.2566843033,1096,0.001070174971,
1095.333374,-0.0001388301462,1095.333374,0.008318192326,1095.333374,0.0001025982128,1095.333374,0.01952029765,1095.333374,-9.215306818E-006,1095.333374,0.138740167,1095.333374,0.0001373985724,1095.333374,0.2971620858,1095.333374,5.327659164E-005,1095.333374,0.06442463398,1095.333374,0.003630339634,1095.333374,0.2562671304,1095.333374,0.001060028677,
1094.666626,-0.0001163159613,1094.666626,0.008315633051,1094.666626,0.0001343689655,1094.666626,0.01950180531,1094.666626,1.457404505E-005,1094.666626,0.1385422647,1094.666626,0.0001387709635,1094.666626,0.2967840433,1094.666626,7.082978846E-005,1094.666626,0.06432496756,1094.666626,0.003662003903,1094.666626,0.2558267117,1094.666626,0.001075754175,
1094,-0.0001408485987,1094,0.008275474422,1094,9.382088319E-005,1094,0.01942659728,1094,-2.220959323E-005,1094,0.1382860243,1094,0.0001199721446,1094,0.2963751554,1094,5.394970867E-005,1094,0.06418599933,1094,0.003639554139,1094,0.2554077804,1094,0.001055876841,
1093.333374,-0.0001215434968,1093.333374,0.008276767097,1093.333374,0.0001074141619,1093.333374,0.01940800063,1093.333374,3.365188832E-006,1093.333374,0.138014406,1093.333374,0.0001358967129,1093.333374,0.2959769964,1093.333374,6.534109707E-005,1093.333374,0.06404717267,1093.333374,0.003668164834,1093.333374,0.2549491525,1093.333374,0.001066048979,
1092.666626,-0.0001234067604,1092.666626,0.008267954923,1092.666626,0.0001193248172,1092.666626,0.01937641203,1092.666626,-1.035437549E-006,1092.666626,0.1377766877,1092.666626,0.0001452186698,1092.666626,0.2956001163,1092.666626,6.083628614E-005,1092.666626,0.06392014027,1092.666626,0.003691451624,1092.666626,0.2545190156,1092.666626,0.001092933584,
1092,-0.0001318948634,1092,0.008246136829,1092,9.581453924E-005,1092,0.0193323493,1092,-2.044943358E-005,1092,0.1375203431,1092,0.0001277401461,1092,0.2952020764,1092,6.114695861E-005,1092,0.06377995759,1092,0.003666285193,1092,0.2540795803,1092,0.001083928626,
1091.333374,-0.0001227339235,1091.333374,0.008226429112,1091.333374,0.000110624831,1091.333374,0.01928228326,1091.333374,-2.107066757E-005,1091.333374,0.1372756809,1091.333374,0.0001355600834,1091.333374,0.2948172688,1091.333374,8.62347224E-005,1091.333374,0.06366907805,1091.333374,0.003696777392,1091.333374,0.2536383569,1091.333374,0.001077207387,
1090.666626,-0.0001337580907,1090.666626,0.008208279498,1090.666626,0.0001026499958,1090.666626,0.01925541274,1090.666626,-1.159675867E-005,1090.666626,0.1370231062,1090.666626,0.0001282839221,1090.666626,0.2944313586,1090.666626,6.213076995E-005,1090.666626,0.06351350993,1090.666626,0.003690120066,1090.666626,0.2532128096,1090.666626,0.001065478078,
1090,-0.0001290482614,1090,0.008205958642,1090,0.0001062748997,1090,0.01920478605,1090,-1.687732401E-005,1090,0.1367830634,1090,0.0001244775776,1090,0.2940303087,1090,7.525702677E-005,1090,0.06339008361,1090,0.003709596349,1090,0.2527714968,1090,0.001087120501,
1089.333374,-0.000121802288,1089.333374,0.008180554956,1089.333374,0.0001059382994,1089.333374,0.01915519498,1089.333374,-3.044083132E-005,1089.333374,0.1365374327,1089.333374,0.0001272999652,1089.333374,0.2936632335,1089.333374,8.289478137E-005,1089.333374,0.06328166276,1089.333374,0.003701711772,1089.333374,0.2523684502,1089.333374,0.001094672363,
1088.666626,-0.0001294105605,1088.666626,0.008174357004,1088.666626,0.0001105471529,1088.666626,0.01912338287,1088.666626,-1.273570979E-005,1088.666626,0.1362898648,1088.666626,0.0001243222068,1088.666626,0.2932637036,1088.666626,8.149667701E-005,1088.666626,0.06314258277,1088.666626,0.003694427898,1088.666626,0.2519268692,1088.666626,0.001097630826,
1088,-0.0001109848527,1088,0.008175727911,1088,0.0001156480139,1088,0.01911131665,1088,-5.798417988E-006,1088,0.1360692978,1088,0.0001424997463,1088,0.2928874791,1088,8.468125452E-005,1088,0.06305335462,1088,0.003736305516,1088,0.251514852,1088,0.001106532174,
1087.333374,-0.0001342238829,1087.333374,0.008136242628,1087.333374,0.0001033749722,1087.333374,0.01905548945,1087.333374,-3.478934741E-005,1087.333374,0.1358034909,1087.333374,0.0001395477884,1087.333374,0.2924876511,1087.333374,9.242274245E-005,1087.333374,0.06288328767,1087.333374,0.003719465341,1087.333374,0.2510624826,1087.333374,0.001084317919,
1086.666626,-0.0001218540419,1086.666626,0.008129938506,1086.666626,0.0001052392108,1086.666626,0.01903387904,1086.666626,5.927927305E-006,1086.666626,0.1355904937,1086.666626,0.0001434837322,1086.666626,0.2921475172,1086.666626,9.576275625E-005,1086.666626,0.06278412044,1086.666626,0.003736723447,1086.666626,0.2506734133,1086.666626,0.001110373181,
1086,-9.141962073E-005,1086,0.008141411468,1086,0.000140505872,1086,0.01899577305,1086,-1.760242299E-006,1086,0.1353729516,1086,0.0001625425211,1086,0.2917305231,1086,0.0001109614313,1086,0.06264735013,1086,0.003741449211,1086,0.250225395,1086,0.001128124772,
1085.333374,-0.0001153325575,1085.333374,0.008113111369,1085.333374,0.0001135765924,1085.333374,0.01896645874,1085.333374,-8.852911378E-006,1085.333374,0.1351118684,1085.333374,0.0001573116315,1085.333374,0.2913695872,1085.333374,0.0001174864155,1085.333374,0.06251684576,1085.333374,0.003740535351,1085.333374,0.2498147041,1085.333374,0.001130227,
1084.666626,1.26843097E-005,1084.666626,0.008224662393,1084.666626,0.0002083543513,1084.666626,0.01902884804,1084.666626,2.842372305E-005,1084.666626,0.1349005997,1084.666626,0.0002439661039,1084.666626,0.2910682261,1084.666626,0.0002129642962,1084.666626,0.06246007979,1084.666626,0.003843211569,1084.666626,0.2494930625,1084.666626,0.00121681625,
1084,-0.000270527642,1084,0.007925500162,1084,-5.974070518E-005,1084,0.0187394768,1084,-4.809346501E-005,1084,0.1345626861,1084,-1.314987276E-005,1084,0.2904263735,1084,-4.783463373E-005,1084,0.0621319823,1084,0.003583565122,1084,0.2487852424,1084,0.0009818507824,
1083.333374,-0.0001110883677,1083.333374,0.008091221564,1083.333374,0.0001193507123,1083.333374,0.01886252314,1083.333374,1.558363329E-005,1083.333374,0.1344355941,1083.333374,0.000156638358,1083.333374,0.2902201414,1083.333374,0.0001191953561,1083.333374,0.06216672063,1083.333374,0.003770223353,1083.333374,0.2485754639,1083.333374,0.001157894265,
1082.666626,-8.018732478E-005,1082.666626,0.008059311658,1082.666626,0.00013897811,1082.666626,0.01885673776,1082.666626,1.195948244E-005,1082.666626,0.1341857314,1082.666626,0.0001646141754,1082.666626,0.289833039,1082.666626,0.000144519523,1082.666626,0.06204444915,1082.666626,0.003779414808,1082.666626,0.2481687367,1082.666626,0.001185485395,
1082,-8.406948473E-005,1082,0.008062924258,1082,0.0001239855919,1082,0.01881856658,1082,3.088305675E-005,1082,0.1339570731,1082,0.0001791937539,1082,0.2894664705,1082,0.0001682137081,1082,0.06194562092,1082,0.003809131449,1082,0.2477741838,1082,0.001219308353,
