t=4hrs FeCl3 0 uM,,t=4hrs FeCl3 5 uM,,t=4hrs FeCl3 20 uM,,t=4hrs FeCl3 50 uM,,t=4hrs FeCl3 100 uM,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
433.3333435,0.5031479597,433.3333435,0.552929461,433.3333435,0.4964321554,433.3333435,0.3308005631,433.3333435,0.2645768523,
432.666687,0.49875018,432.666687,0.5490564704,432.666687,0.4953413308,432.666687,0.3321807086,432.666687,0.2667061388,
432,0.4944471717,432,0.5451686978,432,0.494342804,432,0.3334954083,432,0.2688222229,
431.3333435,0.4900626242,431.3333435,0.5413070321,431.3333435,0.4932567179,431.3333435,0.3349885345,431.3333435,0.2709155679,
430.666687,0.4857072234,430.666687,0.5374456048,430.666687,0.4919376075,430.666687,0.3360784352,430.666687,0.2727984786,
430,0.481538564,430,0.5335723162,430,0.4907716513,430,0.3373098969,430,0.2748024762,
429.3333435,0.47726354,429.3333435,0.5296911001,429.3333435,0.489454031,429.3333435,0.3383106589,429.3333435,0.2768180072,
428.666687,0.4731829166,428.666687,0.5260229707,428.666687,0.4883203208,428.666687,0.3394759595,428.666687,0.2787235379,
428,0.4688726962,428,0.5219463706,428,0.4867332876,428,0.3402236104,428,0.2805071175,
427.3333435,0.4647146165,427.3333435,0.5180802345,427.3333435,0.4852258265,427.3333435,0.3410429657,427.3333435,0.2822999358,
426.666687,0.4605032206,426.666687,0.5142205358,426.666687,0.4836041629,426.666687,0.3418248594,426.666687,0.2840591073,
426,0.4563739896,426,0.5103206038,426,0.4818988442,426,0.3425044417,426,0.2857987881,
425.3333435,0.4521903098,425.3333435,0.5062716603,425.3333435,0.4800368547,425.3333435,0.3431671262,425.3333435,0.2875442505,
424.666687,0.4479340315,424.666687,0.5022649765,424.666687,0.4782634974,424.666687,0.343755275,424.666687,0.2891646624,
424,0.4438917041,424,0.4983980954,424,0.4763680398,424,0.344309032,424,0.2908283174,
423.3333435,0.4398269653,423.3333435,0.4945207834,423.3333435,0.4745145738,423.3333435,0.3448168039,423.3333435,0.2924949527,
422.666687,0.4357067049,422.666687,0.4904631674,422.666687,0.4724540114,422.666687,0.3451930285,422.666687,0.2942188382,
422,0.4314764738,422,0.4862886965,422,0.4701366723,422,0.3453796506,422,0.2957464755,
421.3333435,0.4272861481,421.3333435,0.4822313786,421.3333435,0.4678479433,421.3333435,0.345692873,421.3333435,0.2972342372,
420.666687,0.423376292,420.666687,0.4783591926,420.666687,0.4657329023,420.666687,0.3460637927,420.666687,0.2988802195,
420,0.4193640947,420,0.4744592905,420,0.4635315239,420,0.3463070095,420,0.3005679846,
419.3333435,0.4152428508,419.3333435,0.4703003764,419.3333435,0.4611255229,419.3333435,0.3464834094,419.3333435,0.3022318482,
418.666687,0.4112736285,418.666687,0.4663721919,418.666687,0.4587845206,418.666687,0.3467236459,418.666687,0.3039557636,
418,0.407289505,418,0.4622942507,418,0.4563649297,418,0.3468738198,418,0.3055720627,
417.3333435,0.4034582078,417.3333435,0.4584982097,417.3333435,0.45405671,417.3333435,0.347183466,417.3333435,0.3073370457,
416.666687,0.3995028734,416.666687,0.4545198381,416.666687,0.451613456,416.666687,0.3473406136,416.666687,0.3090610504,
416,0.3955718279,416,0.4505082369,416,0.44907704,416,0.3475374579,416,0.3108825386,
415.3333435,0.3917126954,415.3333435,0.446488589,415.3333435,0.4465419352,415.3333435,0.3477076888,415.3333435,0.3128122389,
414.666687,0.3880772591,414.666687,0.4428213835,414.666687,0.444244802,414.666687,0.3480581343,414.666687,0.3148054779,
414,0.3844411969,414,0.4390932024,414,0.4418742955,414,0.3483583331,414,0.3166618347,
413.3333435,0.3806219995,413.3333435,0.435141623,413.3333435,0.439222604,413.3333435,0.3484943807,413.3333435,0.3186182976,
412.666687,0.37704584,412.666687,0.4313776791,412.666687,0.4368737638,412.666687,0.3488068283,412.666687,0.3207459748,
412,0.3734445572,412,0.4276729524,412,0.4343170524,412,0.3490616977,412,0.3228615522,
411.3333435,0.3698067665,411.3333435,0.423869729,411.3333435,0.4319212437,411.3333435,0.3493442237,411.3333435,0.3249366879,
410.666687,0.3665349483,410.666687,0.4203247428,410.666687,0.4295323491,410.666687,0.3497469425,410.666687,0.3271446824,
410,0.3631358147,410,0.4167217016,410,0.4271560311,410,0.3502316773,410,0.3294015229,
409.3333435,0.3598578572,409.3333435,0.4131429791,409.3333435,0.4247798026,409.3333435,0.3507151008,409.3333435,0.3317942023,
408.666687,0.356402874,408.666687,0.4094730616,408.666687,0.4223228097,408.666687,0.3510433137,408.666687,0.3343712986,
408,0.3530920148,408,0.4059421718,408,0.4200138748,408,0.3515130281,408,0.3368788362,
407.3333435,0.3499287665,407.3333435,0.4026687741,407.3333435,0.4177784622,407.3333435,0.3519828618,407.3333435,0.3393084109,
406.666687,0.3467796445,406.666687,0.3991357982,406.666687,0.4152888954,406.666687,0.3524025977,406.666687,0.3416467607,
406,0.3435510695,406,0.3957238495,406,0.4128586352,406,0.352900207,406,0.3442789316,
405.3333435,0.3403835297,405.3333435,0.3923433125,405.3333435,0.4105598927,405.3333435,0.3533965349,405.3333435,0.3466779292,
404.666687,0.3372521698,404.666687,0.3889009058,404.666687,0.4081382155,404.666687,0.3538103998,404.666687,0.3491435051,
404,0.334439069,404,0.3857864141,404,0.4059853852,404,0.3544701636,404,0.3518266976,
403.3333435,0.3312247097,403.3333435,0.3823494017,403.3333435,0.4035230875,403.3333435,0.3549035788,403.3333435,0.3543394506,
402.666687,0.3280234635,402.666687,0.3788560033,402.666687,0.4009081721,402.666687,0.3551739454,402.666687,0.3567911685,
402,0.3246907294,402,0.3754868507,402,0.3984310031,402,0.3555666208,402,0.3592973948,
401.3333435,0.3215559721,401.3333435,0.3720953465,401.3333435,0.3960577548,401.3333435,0.3559584022,401.3333435,0.3619433045,
400.666687,0.3184874952,400.666687,0.3687776029,400.666687,0.3935396969,400.666687,0.3561924398,400.666687,0.3643296361,
400,0.3153355718,400,0.3654592335,400,0.3911572397,400,0.3565387428,400,0.3670449257,
399.3333435,0.3121453226,399.3333435,0.3620481491,399.3333435,0.3885807693,399.3333435,0.3567339778,399.3333435,0.3694657385,
398.666687,0.309114784,398.666687,0.3586870134,398.666687,0.3861090541,398.666687,0.3570070565,398.666687,0.3722099662,
398,0.3059169054,398,0.3552402556,398,0.3833824098,398,0.3569633663,398,0.3745473623,
397.3333435,0.3027438819,397.3333435,0.3517570794,397.3333435,0.3808017969,397.3333435,0.3570018709,397.3333435,0.377022177,
396.666687,0.2995978594,396.666687,0.3483722508,396.666687,0.3781782091,396.666687,0.3570658267,396.666687,0.3795466423,
396,0.2965123057,396,0.3450848162,396,0.3756884634,396,0.3572183251,396,0.3823626935,
395.3333435,0.2932365537,395.3333435,0.3416793346,395.3333435,0.3731145859,395.3333435,0.3572367132,395.3333435,0.3848883212,
394.666687,0.2901915014,394.666687,0.3382345438,394.666687,0.3704762757,394.666687,0.3571741283,394.666687,0.3875256479,
394,0.2868354619,394,0.334758848,394,0.3678193688,394,0.357052654,394,0.3900506198,
393.3333435,0.2837599814,393.3333435,0.3312748671,393.3333435,0.3651886284,393.3333435,0.356949389,393.3333435,0.392714262,
392.666687,0.2807283401,392.666687,0.3279840648,392.666687,0.3626697958,392.666687,0.3569354117,392.666687,0.3955343664,
392,0.2776374221,392,0.3244094551,392,0.36024037,392,0.357039541,392,0.3983965814,
391.3333435,0.2745048702,391.3333435,0.320997268,391.3333435,0.357822448,391.3333435,0.3571372032,391.3333435,0.4013435543,
390.666687,0.2714375556,390.666687,0.3176262975,390.666687,0.3553857505,390.666687,0.3571025729,390.666687,0.4040868878,
390,0.268278569,390,0.3142110407,390,0.3529503942,390,0.357108593,390,0.4071228504,
389.3333435,0.2653009295,389.3333435,0.3110588491,389.3333435,0.3505526781,389.3333435,0.357267797,389.3333435,0.410235554,
388.666687,0.2622519732,388.666687,0.3077789545,388.666687,0.3482416868,388.666687,0.3574710488,388.666687,0.4133464098,
388,0.2593813837,388,0.3046620786,388,0.3459786475,388,0.3577046096,388,0.4166510403,
387.3333435,0.2565134466,387.3333435,0.3016424775,387.3333435,0.3439642489,387.3333435,0.3581146002,387.3333435,0.4200139046,
386.666687,0.2536938488,386.666687,0.2985079587,386.666687,0.3418345451,386.666687,0.358407408,386.666687,0.4234807789,
386,0.2509718239,386,0.2955546081,386,0.3397249877,386,0.3588536084,386,0.426930964,
385.3333435,0.2483081073,385.3333435,0.2926818728,385.3333435,0.3377514482,385.3333435,0.359460324,385.3333435,0.4305526614,
384.6666565,0.2455285341,384.6666565,0.2898487747,384.6666565,0.3355945051,384.6666565,0.3598021269,384.6666565,0.4342069924,
384,0.2429773808,384,0.2871013582,384,0.3337585032,384,0.3604733944,384,0.4379333556,
383.3333435,0.2402568609,383.3333435,0.2842229903,383.3333435,0.3317664266,383.3333435,0.3609357774,383.3333435,0.4416159391,
382.6666565,0.2377655655,382.6666565,0.2815363109,382.6666565,0.3298600614,382.6666565,0.3616767526,382.6666565,0.4456619024,
382,0.2353727072,382,0.2789548039,382,0.32817325,382,0.36242342,382,0.4498396516,
381.3333435,0.2329574823,381.3333435,0.2763973176,381.3333435,0.3265614808,381.3333435,0.3634117842,381.3333435,0.4540617764,
380.6666565,0.2306281775,380.6666565,0.2739253044,380.6666565,0.3244583309,380.6666565,0.3641349077,380.6666565,0.4582102001,
380,0.2284974903,380,0.2716875672,380,0.3226896524,380,0.3648186326,380,0.4623118639,
379.3333435,0.2263260186,379.3333435,0.2694000304,379.3333435,0.321013391,379.3333435,0.3655857742,379.3333435,0.4666898847,
378.6666565,0.2242462486,378.6666565,0.2672047913,378.6666565,0.3193445802,378.6666565,0.366433531,378.6666565,0.4709682763,
378,0.2221700102,378,0.2648644149,378,0.3176530898,378,0.3671458364,378,0.4753718078,
377.3333435,0.2203664035,377.3333435,0.2628158331,377.3333435,0.3159776032,377.3333435,0.3679428697,377.3333435,0.4797988832,
376.6666565,0.2184785008,376.6666565,0.2608979046,376.6666565,0.3143503666,376.6666565,0.3687857985,376.6666565,0.484400928,
376,0.2168431282,376,0.2589795887,376,0.3128619492,376,0.3696188629,376,0.4890408516,
375.3333435,0.2151170224,375.3333435,0.2570177913,375.3333435,0.3112163842,375.3333435,0.3702389896,375.3333435,0.4935568869,
374.6666565,0.2133666575,374.6666565,0.2552529573,374.6666565,0.3095938265,374.6666565,0.370857209,374.6666565,0.4982509017,
374,0.2118855417,374,0.2535034418,374,0.3080622852,374,0.3715466559,374,0.5027186275,
373.3333435,0.2104948908,373.3333435,0.2520347834,373.3333435,0.3066096306,373.3333435,0.37209481,373.3333435,0.5072675347,
372.6666565,0.2091582566,372.6666565,0.2504419088,372.6666565,0.3052271307,372.6666565,0.3727553189,372.6666565,0.5120748878,
372,0.2078263462,372,0.2492267787,372,0.3037189543,372,0.3734391034,372,0.5168486834,
371.3333435,0.2066717446,371.3333435,0.2478580475,371.3333435,0.3022469282,371.3333435,0.3739686906,371.3333435,0.5217941403,
370.6666565,0.205646202,370.6666565,0.2465984821,370.6666565,0.3009616733,370.6666565,0.3745111525,370.6666565,0.5264652371,
370,0.2045778036,370,0.2454020232,370,0.2996266186,370,0.3750132918,370,0.5310859084,
369.3333435,0.2035846561,369.3333435,0.2443093807,369.3333435,0.2984260917,369.3333435,0.3755090237,369.3333435,0.5358551741,
368.6666565,0.202582553,368.6666565,0.2431610823,368.6666565,0.2970465124,368.6666565,0.3759213686,368.6666565,0.5405076742,
368,0.2018913925,368,0.2423240542,368,0.2959083319,368,0.3766794503,368,0.5456630588,
367.3333435,0.2012220323,367.3333435,0.2414494455,367.3333435,0.2946636975,367.3333435,0.3773530722,367.3333435,0.5505160093,
366.6666565,0.2003036886,366.6666565,0.2404833585,366.6666565,0.2934162319,366.6666565,0.3776482046,366.6666565,0.5551720262,
366,0.1995049119,366,0.2397782356,366,0.2922336459,366,0.3781251311,366,0.5599650741,
365.3333435,0.1990983039,365.3333435,0.2391741127,365.3333435,0.2912137806,365.3333435,0.378597945,365.3333435,0.5646698475,
364.6666565,0.1983844191,364.6666565,0.2383904308,364.6666565,0.2899496555,364.6666565,0.3790498674,364.6666565,0.5693086386,
364,0.1978015304,364,0.2377630621,364,0.2890156209,364,0.3794834018,364,0.5740248561,
363.3333435,0.1972484589,363.3333435,0.2370369583,363.3333435,0.2879852951,363.3333435,0.3800547421,363.3333435,0.5787459612,
362.6666565,0.1965923905,362.6666565,0.2363810837,362.6666565,0.2869695127,362.6666565,0.3805033267,362.6666565,0.5833827257,
362,0.1959270388,362,0.2357626259,362,0.2858258188,362,0.3809137642,362,0.5877835751,
361.3333435,0.195344314,361.3333435,0.2351399362,361.3333435,0.2846086025,361.3333435,0.3811270595,361.3333435,0.5920754671,
360.6666565,0.1947937459,360.6666565,0.2343867719,360.6666565,0.2836961448,360.6666565,0.3814782202,360.6666565,0.5964312553,
360,0.1941201687,360,0.2338235229,360,0.2825596929,360,0.3816578388,360,0.6007508636,
359.3333435,0.1934593171,359.3333435,0.2331294268,359.3333435,0.2815718055,359.3333435,0.3821128905,359.3333435,0.6048902273,
358.6666565,0.1927658617,358.6666565,0.2323909551,358.6666565,0.2805773914,358.6666565,0.382370919,358.6666565,0.609008491,
358,0.1920616925,358,0.2316040099,358,0.2792975605,358,0.3824841678,358,0.6128432751,
357.3333435,0.1913456023,357.3333435,0.230981037,357.3333435,0.2781697214,357.3333435,0.3826935589,357.3333435,0.6166859865,
356.6666565,0.1906063259,356.6666565,0.2301466018,356.6666565,0.2771498859,356.6666565,0.3826978505,356.6666565,0.62021631,
356,0.189987272,356,0.2293412238,356,0.2761329114,356,0.3828959465,356,0.6240600944,
355.3333435,0.1890682578,355.3333435,0.228402257,355.3333435,0.2748434246,355.3333435,0.3828301728,355.3333435,0.6273268461,
354.6666565,0.1882513762,354.6666565,0.2277580947,354.6666565,0.2735212445,354.6666565,0.3827454448,354.6666565,0.630602777,
354,0.1876204312,354,0.2268582284,354,0.2724199295,354,0.3825581968,354,0.6339244843,
353.3333435,0.1867123544,353.3333435,0.2260274887,353.3333435,0.2711753249,353.3333435,0.3825121224,353.3333435,0.6369920373,
352.6666565,0.1859809905,352.6666565,0.2251410186,352.6666565,0.2700056136,352.6666565,0.3823772371,352.6666565,0.6397839189,
352,0.1852724552,352,0.2242436558,352,0.2688826025,352,0.3820396066,352,0.6425457597,
351.3333435,0.1847564876,351.3333435,0.2236249,351.3333435,0.2678153217,351.3333435,0.3820613325,351.3333435,0.6453421712,
350.6666565,0.1838162988,350.6666565,0.2226302475,350.6666565,0.266531229,350.6666565,0.381685704,350.6666565,0.6477874517,
350,0.1830075681,350,0.2217998505,350,0.2652332783,350,0.3813588023,350,0.6499105692,
349.3333435,0.1824218184,349.3333435,0.2209078074,349.3333435,0.2641997039,349.3333435,0.3809807897,349.3333435,0.6519851089,
348.6666565,0.1817110181,348.6666565,0.2201521993,348.6666565,0.2630099356,348.6666565,0.3806660771,348.6666565,0.6540820599,
348,0.1810857654,348,0.2191518694,348,0.26200369,348,0.3802865744,348,0.6558099985,
347.3333435,0.1804702431,347.3333435,0.2185284197,347.3333435,0.2611211836,347.3333435,0.379912883,347.3333435,0.6574348211,
346.6666565,0.179842636,346.6666565,0.2176518142,346.6666565,0.2600215673,346.6666565,0.3796681464,346.6666565,0.6587553024,
346,0.1791460812,346,0.2167617679,346,0.258995235,346,0.379122138,346,0.6598495245,
345.3333435,0.1786969304,345.3333435,0.2161357403,345.3333435,0.2581705451,345.3333435,0.3786887825,345.3333435,0.6609991789,
344.6666565,0.1779937148,344.6666565,0.215373382,344.6666565,0.2572924793,344.6666565,0.3783348203,344.6666565,0.6617138386,
344,0.1774451882,344,0.2145952135,344,0.2565198541,344,0.3779121637,344,0.6624403596,
343.3333435,0.177052319,343.3333435,0.2139568329,343.3333435,0.2558373511,343.3333435,0.3776241839,343.3333435,0.6627608538,
342.6666565,0.176536724,342.6666565,0.2131996453,342.6666565,0.2550261617,342.6666565,0.3770992756,342.6666565,0.6629295349,
342,0.1759153903,342,0.2126007825,342,0.2543490827,342,0.3765567839,342,0.6630114317,
341.3333435,0.1754128188,341.3333435,0.2118409276,341.3333435,0.2535659075,341.3333435,0.3761220872,341.3333435,0.6627875566,
340.6666565,0.1748629957,340.6666565,0.2111580521,340.6666565,0.2532364726,340.6666565,0.3755683601,340.6666565,0.66229707,
340,0.1744427532,340,0.2106943727,340,0.2526880205,340,0.3752014041,340,0.6617721319,
339.3333435,0.1737604737,339.3333435,0.2100462019,339.3333435,0.2520026565,339.3333435,0.3746269643,339.3333435,0.6610409617,
338.6666565,0.1732005924,338.6666565,0.2093393505,338.6666565,0.2517032623,338.6666565,0.3738571107,338.6666565,0.659896493,
338,0.1727236211,338,0.2085927576,338,0.2512291372,338,0.3732690513,338,0.6583939791,
337.3333435,0.1724404395,337.3333435,0.2083030641,337.3333435,0.2508774698,337.3333435,0.3728400469,337.3333435,0.6570703983,
336.6666565,0.1719101518,336.6666565,0.2075851709,336.6666565,0.2504142225,336.6666565,0.3721961379,336.6666565,0.6553205848,
336,0.1713903993,336,0.2069271207,336,0.2497877032,336,0.3713652492,336,0.6532003284,
335.3333435,0.1708954871,335.3333435,0.2065162063,335.3333435,0.2494865805,335.3333435,0.3707890213,335.3333435,0.6511027217,
334.6666565,0.1705759317,334.6666565,0.2060728073,334.6666565,0.2492411286,334.6666565,0.370012641,334.6666565,0.6487227678,
334,0.1702482998,334,0.2056395561,334,0.2490323186,334,0.3692423701,334,0.6461818218,
333.3333435,0.1697866321,333.3333435,0.2051728517,333.3333435,0.2487336546,333.3333435,0.3684341013,333.3333435,0.6433756351,
332.6666565,0.1693011224,332.6666565,0.2046113014,332.6666565,0.2483864725,332.6666565,0.3673721254,332.6666565,0.6402463317,
332,0.1691045612,332,0.2042344362,332,0.2481354475,332,0.3665963113,332,0.6371471882,
331.3333435,0.1685952246,331.3333435,0.2037833482,331.3333435,0.247631371,331.3333435,0.3654498458,331.3333435,0.6336756945,
330.6666565,0.1681592315,330.6666565,0.2032417804,330.6666565,0.2472716719,330.6666565,0.3642842472,330.6666565,0.6300475001,
