non-imine polymer 0.0% TFA,,non-imine polymer 0.017% TFA,,non-imine polymer 0.05% TFA,,non-imine polymer 0.1% TFA,,non-imine polymer 0.25% TFA,,non-imine polymer 0.5% TFA,,non-imine polymer 1.0% TFA,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
1115.333374,-0.0005572261289,1115.333374,-0.0005598631105,1115.333374,-0.0007201714325,1115.333374,-0.0009171027341,1115.333374,0.0001359484886,1115.333374,0.0005977557739,1115.333374,-0.0005641028984,
1114.666626,-0.0005161699955,1114.666626,-0.0005046384176,1114.666626,-0.0006908127107,1114.666626,-0.0008614067337,1114.666626,0.0002006108116,1114.666626,0.0006476836861,1114.666626,-0.0004711795773,
1114,-0.0005170490476,1114,-0.0004870560369,1114,-0.0006519920425,1114,-0.000764464261,1114,0.0002476439986,1114,0.0007255941164,1114,-0.0004141850222,
1113.333374,-0.0005105852033,1113.333374,-0.0005037593073,1113.333374,-0.0006369487965,1113.333374,-0.0007960401126,1113.333374,0.0002396407363,1113.333374,0.0007396480069,1113.333374,-0.0003944265482,
1112.666626,-0.0004781611497,1112.666626,-0.0004699383862,1112.666626,-0.0006298146327,1112.666626,-0.0007155196508,1112.666626,0.0003084631753,1112.666626,0.0007975018816,1112.666626,-0.0003447677591,
1112,-0.0004877800238,1112,-0.0004617671948,1112,-0.0006181827048,1112,-0.0006989795947,1112,0.0002825077681,1112,0.0007808528608,1112,-0.0003416121763,
1111.333374,-0.0004919170751,1111.333374,-0.000464766752,1111.333374,-0.0006414980162,1111.333374,-0.0006644502282,1111.333374,0.0002965732419,1111.333374,0.0008007176802,1111.333374,-0.0003525273059,
1110.666626,-0.0004599570821,1110.666626,-0.0004674560041,1110.666626,-0.0006168902619,1110.666626,-0.0006585571682,1110.666626,0.0003211823932,1110.666626,0.0008251479594,1110.666626,-0.0003188498376,
1110,-0.0004821431648,1110,-0.0004645598819,1110,-0.0006464607432,1110,-0.0006819737027,1110,0.00030763424,1110,0.0007870248519,1110,-0.0003779259569,
1109.333374,-0.0004862803034,1109.333374,-0.0004631635384,1109.333374,-0.0006049994263,1109.333374,-0.0006344156573,1109.333374,0.0003135145525,1109.333374,0.0008289863472,1109.333374,-0.0003518548328,
1108.666626,-0.0004631635384,1108.666626,-0.0004521477385,1108.666626,-0.0005850428133,1108.666626,-0.000620457402,1108.666626,0.0003178147599,1108.666626,0.0008269115351,1108.666626,-0.0003140902845,
1108,-0.0004583021509,1108,-0.0004025472736,1108,-0.0005701523041,1108,-0.0005878864322,1108,0.000367088709,1108,0.0008912358317,1108,-0.0003294034104,
1107.333374,-0.0004607328447,1107.333374,-0.0004478033807,1107.333374,-0.0005940906121,1107.333374,-0.0006079463055,1107.333374,0.0003484613553,1107.333374,0.0008426285931,1107.333374,-0.0003201431828,
1106.666626,-0.0004760925367,1106.666626,-0.0004581469984,1106.666626,-0.0006043273606,1106.666626,-0.0005882483674,1106.666626,0.0003226071713,1106.666626,0.0008213095134,1106.666626,-0.0002941720304,
1106,-0.0004826085933,1106,-0.0004962609964,1106,-0.0006276950589,1106,-0.0006326579605,1106,0.0003137477033,1106,0.0008163300809,1106,-0.0003304897982,
1105.333374,-0.0004470793356,1105.333374,-0.0004508030543,1105.333374,-0.0005937804235,1105.333374,-0.0005844741245,1105.333374,0.0003477877763,1105.333374,0.0008587093907,1105.333374,-0.0003100032336,
1104.666626,-0.0004465621605,1104.666626,-0.0004449588596,1104.666626,-0.000568652933,1104.666626,-0.0005633273395,1104.666626,0.0003664410033,1104.666626,0.0008866446442,1104.666626,-0.0002918956161,
1104,-0.0004971918534,1104,-0.0004693178053,1104,-0.0005903681158,1104,-0.0006012770464,1104,0.0003037745191,1104,0.0008482308476,1104,-0.0003450781514,
1103.333374,-0.0004628015158,1103.333374,-0.0004725758918,1103.333374,-0.0006107897498,1103.333374,-0.000583750254,1103.333374,0.0003565184306,1103.333374,0.000834484701,1103.333374,-0.0003531480615,
1102.666626,-0.000479557435,1102.666626,-0.0004609914322,1102.666626,-0.0006054130499,1102.666626,-0.0005842155661,1102.666626,0.0003362335265,1102.666626,0.0008409946458,1102.666626,-0.0003250578593,
1102,-0.000490624283,1102,-0.0004676111566,1102,-0.0006208710256,1102,-0.0006047926145,1102,0.0003360003757,1102,0.0008081088308,1102,-0.000353561918,
1101.333374,-0.0004821948824,1101.333374,-0.0004689557827,1101.333374,-0.0006149773835,1101.333374,-0.0005825093831,1101.333374,0.0003443940077,1101.333374,0.0008199868607,1101.333374,-0.0003612178552,
1100.666626,-0.0004861768975,1100.666626,-0.0004843669012,1100.666626,-0.0006325028953,1100.666626,-0.0005969858612,1100.666626,0.0003348605242,1100.666626,0.0007919521304,1100.666626,-0.0003909092338,
1100,-0.0004844703071,1100,-0.0004857114691,1100,-0.0006230940344,1100,-0.0005920225522,1100,0.0003476064303,1100,0.0008044262067,1100,-0.0003905988706,
1099.333374,-0.0004809537495,1099.333374,-0.000480178016,1099.333374,-0.0006123407511,1099.333374,-0.0006025178009,1099.333374,0.0003471141972,1099.333374,0.0007999396767,1099.333374,-0.0004106678534,
1098.666626,-0.0004993637558,1098.666626,-0.000486435456,1098.666626,-0.000620819279,1098.666626,-0.0006008634227,1098.666626,0.0003239542712,1098.666626,0.0007778706495,1098.666626,-0.0004123229883,
1098,-0.0004837980377,1098,-0.0004767131177,1098,-0.0006064987392,1098,-0.0005817855708,1098,0.0003418292617,1098,0.0007955050096,1098,-0.000396650692,
1097.333374,-0.000458819326,1097.333374,-0.0004500272917,1097.333374,-0.0005732028512,1097.333374,-0.0005553130177,1097.333374,0.0003606636019,1097.333374,0.0008193903486,1097.333374,-0.0003190050193,
1096.666626,-0.0005410420126,1096.666626,-0.0005317862378,1096.666626,-0.0006582470378,1096.666626,-0.0005995709216,1096.666626,0.0003273996699,1096.666626,0.0007631931803,1096.666626,-0.0003856849216,
1096,-0.0005054140929,1096,-0.0005153943202,1096,-0.0006510615931,1096,-0.0006255754852,1096,0.0003275033087,1096,0.0007930413703,1096,-0.0003885298502,
1095.333374,-0.0004996740608,1095.333374,-0.000493985659,1095.333374,-0.0006314689526,1095.333374,-0.0005831815652,1095.333374,0.0003452230303,1095.333374,0.000812673301,1095.333374,-0.0003511306131,
1094.666626,-0.0004758856667,1094.666626,-0.0004742825113,1094.666626,-0.0006193717709,1094.666626,-0.0005675671273,1094.666626,0.0003776851518,1094.666626,0.0008105466841,1094.666626,-0.0003503029293,
1094,-0.0005067068851,1094,-0.0004872628779,1094,-0.0006363801076,1094,-0.0005933151115,1094,0.000346000219,1094,0.0007842759951,1094,-0.0003739429812,
1093.333374,-0.0004953818861,1093.333374,-0.0004936753539,1093.333374,-0.0006206125254,1093.333374,-0.0005938838003,1093.333374,0.0003495494311,1093.333374,0.0007933784509,1093.333374,-0.0003829434572,
1092.666626,-0.0004988466389,1092.666626,-0.0005175661645,1092.666626,-0.0006364834844,1092.666626,-0.0006101693725,1092.666626,0.0003421919537,1092.666626,0.000789929356,1092.666626,-0.000383408973,
1092,-0.0005070688203,1092,-0.0005150323268,1092,-0.0006407742621,1092,-0.0005919191753,1092,0.0003233584284,1092,0.0007773520192,1092,-0.0003849090426,
1091.333374,-0.0005157045671,1091.333374,-0.0005296661984,1091.333374,-0.000656075892,1091.333374,-0.0006107897498,1091.333374,0.0003176075115,1091.333374,0.0007617928786,1091.333374,-0.0004081334337,
1090.666626,-0.0005094475928,1090.666626,-0.0005141532747,1090.666626,-0.000636173354,1090.666626,-0.0005828713183,1090.666626,0.0003401712747,1090.666626,0.0007899034536,1090.666626,-0.0003836159012,
1090,-0.0005221683532,1090,-0.0005251158145,1090,-0.0006670865114,1090,-0.0006134781288,1090,0.000320301624,1090,0.0007706355536,1090,-0.0004031679709,
1089.333374,-0.0005259948666,1089.333374,-0.0005162216839,1089.333374,-0.0006648637354,1089.333374,-0.0006076361169,1089.333374,0.0003336688387,1089.333374,0.0007712060469,1089.333374,-0.0003880125878,
1088.666626,-0.0005180315347,1088.666626,-0.0005096027162,1088.666626,-0.0006575750303,1088.666626,-0.0005973477964,1088.666626,0.0003318036324,1088.666626,0.0007571511669,1088.666626,-0.0004028058902,
1088,-0.0005040695542,1088,-0.0004846771772,1088,-0.0006402056315,1088,-0.0005805446999,1088,0.0003351713822,1088,0.000787284167,1088,-0.0003901850723,
1087.333374,-0.000502569892,1087.333374,-0.0005021045217,1087.333374,-0.0006404640735,1087.333374,-0.000587524497,1087.333374,0.0003360003757,1087.333374,0.0007909666747,1087.333374,-0.0003661320661,
1086.666626,-0.0005181866582,1086.666626,-0.0005088270409,1086.666626,-0.000655714015,1086.666626,-0.0005804413231,1086.666626,0.000342088344,1086.666626,0.0007810344105,1086.666626,-0.0003882194869,
1086,-0.00050639658,1086,-0.0005044315476,1086,-0.0006513717235,1086,-0.0005791487056,1086,0.0003396531392,1086,0.0007961792871,1086,-0.000379374309,
1085.333374,-0.0004991051974,1085.333374,-0.0004070472496,1085.333374,-0.0006297112559,1085.333374,-0.0005742369103,1085.333374,0.0003527359804,1085.333374,0.0008070195909,1085.333374,-0.0002724420046,
1084.666626,-0.0005520555424,1084.666626,-0.000581113447,1084.666626,-0.0006401021965,1084.666626,-0.0005580534344,1084.666626,0.000320612482,1084.666626,0.0008094833465,1084.666626,-0.0004777991271,
1084,-0.0004286670883,1084,-0.0004998291843,1084,-0.0006312621408,1084,-0.0005728926044,1084,0.0004102274252,1084,0.0007882955833,1084,-0.0003710462479,
1083.333374,-0.0004644047294,1083.333374,-0.0004755753907,1083.333374,-0.0006175106391,1083.333374,-0.0005602250458,1083.333374,0.0003763379063,1083.333374,0.0008083682042,1083.333374,-0.0003412500373,
1082.666626,-0.0004766096827,1082.666626,-0.0004704555322,1082.666626,-0.0006135815056,1082.666626,-0.0005341648357,1082.666626,0.0003618553455,1082.666626,0.0008163819439,1082.666626,-0.0003115035361,
1082,-0.0004940373474,1082,-0.0004602673871,1082,-0.0006212329026,1082,-0.0005508663016,1082,0.0003532800183,1082,0.0008248626254,1082,-0.0003613730369,
1081.333374,-0.0004654390796,1081.333374,-0.0004991568858,1081.333374,-0.0006436692202,1081.333374,-0.0005644131452,1081.333374,0.0003516478755,1081.333374,0.0008077457896,1081.333374,-0.0003742533445,
1080.666626,-0.0005013288464,1080.666626,-0.0005070688203,1080.666626,-0.0006509064697,1080.666626,-0.0005756329047,1080.666626,0.0003417515545,1080.666626,0.0007874138537,1080.666626,-0.0003667010751,
1080,-0.0004812123079,1080,-0.0004797643051,1080,-0.0006126509397,1080,-0.0005434722407,1080,0.0003605858656,1080,0.0008296347223,1080,-0.0003162114008,
1079.333374,-0.0004834360443,1079.333374,-0.0004683868901,1079.333374,-0.0006110999966,1079.333374,-0.0005538135301,1079.333374,0.0003569847613,1079.333374,0.0008196237613,1079.333374,-0.0003078303707,
1078.666626,-0.0004536992637,1078.666626,-0.000455043948,1078.666626,-0.0005785282701,1078.666626,-0.0005311140558,1078.666626,0.000393100956,1078.666626,0.0008609918295,1078.666626,-0.0002857905929,
1078,-0.0004388042726,1078,-0.0004631118209,1078,-0.000585921749,1078,-0.0005223234766,1078,0.0003818046243,1078,0.0008642599569,1078,-0.0002998630516,
1077.333374,-0.0004837980377,1077.333374,-0.0004675594391,1077.333374,-0.0006238694768,1077.333374,-0.0005678256275,1077.333374,0.0003462333698,1077.333374,0.0008070714539,1077.333374,-0.0003168839321,
1076.666626,-0.0004843669012,1076.666626,-0.0004813674605,1076.666626,-0.0006396369427,1076.666626,-0.000564516522,1076.666626,0.0003477877763,1076.666626,0.000820894551,1076.666626,-0.0003064335033,
1076,-0.000459233037,1076,-0.0004654390796,1076,-0.0005858183722,1076,-0.0005240298924,1076,0.0003785142035,1076,0.0008700181497,1076,-0.0002840314992,
1075.333374,-0.0004692143702,1075.333374,-0.0004584573035,1075.333374,-0.0006098074955,1075.333374,-0.0005205653142,1075.333374,0.0003756642982,1075.333374,0.0008578015841,1075.333374,-0.0002929820912,
1074.666626,-0.0004557679931,1074.666626,-0.0004869008844,1074.666626,-0.0006203023368,1074.666626,-0.0005522623542,1074.666626,0.000328021415,1074.666626,0.0008450925816,1074.666626,-0.00028982613,
1074,-0.0004711795773,1074,-0.000458509021,1074,-0.0005938321119,1074,-0.0005309589324,1074,0.0003751202021,1074,0.0008351590368,1074,-0.0002766846155,
1073.333374,-0.0004485791724,1073.333374,-0.0004473379231,1073.333374,-0.0005909368629,1073.333374,-0.0005317862378,1073.333374,0.0003426841868,1073.333374,0.0008392828167,1073.333374,-0.0002585238544,
1072.666626,-0.0004383905034,1072.666626,-0.0004709727073,1072.666626,-0.0006252652965,1072.666626,-0.0005493151257,1072.666626,0.0003081264149,1072.666626,0.000837130181,1072.666626,-0.0002889983298,
1072,-0.0004521477385,1072,-0.0004668354231,1072,-0.0005924878642,1072,-0.0005250640679,1072,0.0003409484634,1072,0.0008518879185,1072,-0.0002859975211,
1071.333374,-0.0004992603208,1071.333374,-0.0005002428661,1071.333374,-0.0006344156573,1071.333374,-0.0005590358051,1071.333374,0.0002725094091,1071.333374,0.0008094314835,1071.333374,-0.0003130555851,
1070.666626,-0.0004745927872,1070.666626,-0.0004559748631,1070.666626,-0.000611151685,1070.666626,-0.0005349921994,1070.666626,0.0003024275065,1070.666626,0.000848931144,1070.666626,-0.0002912230266,
1070,-0.0004278912966,1070,-0.0004563886032,1070,-0.0005935219233,1070,-0.0005173592945,1070,0.0002869112941,1070,0.0008495795773,1070,-0.0002675267169,
1069.333374,-0.0004659562255,1069.333374,-0.0004476999457,1069.333374,-0.000577597646,1069.333374,-0.0005373190506,1069.333374,0.0002988786728,1069.333374,0.0008392569143,1069.333374,-0.0002573338279,
1068.666626,-0.0004753168032,1068.666626,-0.0004911930882,1068.666626,-0.000608928618,1068.666626,-0.000560018234,1068.666626,0.0002485246223,1068.666626,0.0008137884433,1068.666626,-0.0003056574787,
1068,-0.0004432004062,1068,-0.0004614051722,1068,-0.0006045341142,1068,-0.0005320964847,1068,0.0002528500627,1068,0.0008410724113,1068,-0.0003056574787,
1067.333374,-0.0004574746708,1067.333374,-0.0004634738434,1067.333374,-0.0006048960495,1067.333374,-0.0005265119253,1067.333374,0.0002782597439,1067.333374,0.000819260662,1067.333374,-0.0002761672367,
1066.666626,-0.000440562726,1066.666626,-0.0004547853605,1066.666626,-0.0005782697699,1066.666626,-0.0005015874049,1066.666626,0.0002696860756,1066.666626,0.0008391531883,1066.666626,-0.0002541775757,
1066,-0.0004435107403,1066,-0.0004329599033,1066,-0.0005615176633,1066,-0.0005014839699,1066,0.0002978425182,1066,0.0008567122277,1066,-0.0002601795713,
1065.333374,-0.0004652322095,1065.333374,-0.0004393214767,1065.333374,-0.0005832332536,1065.333374,-0.0005531413481,1065.333374,0.0002626666683,1065.333374,0.0008285454824,1065.333374,-0.0002568681375,
1064.666626,-0.0004987432039,1064.666626,-0.0005229439703,1064.666626,-0.0006544733769,1064.666626,-0.0005853013135,1064.666626,0.0001770961244,1064.666626,0.0007557508652,1064.666626,-0.0003452850797,
1064,-0.0004859700275,1064,-0.0004715932882,1064,-0.0005948661128,1064,-0.0005191174569,1064,0.0002338909253,1064,0.0007952197338,1064,-0.0002938098914,
1063.333374,-0.0004395283468,1063.333374,-0.0004482688673,1063.333374,-0.0005739267217,1063.333374,-0.0005510731135,1063.333374,0.0002738045296,1063.333374,0.0008345365641,1063.333374,-0.0002777711488,
1062.666626,-0.000480798597,1062.666626,-0.0004573712358,1062.666626,-0.0005534515949,1062.666626,-0.0005241333274,1062.666626,0.0002495088556,1062.666626,0.0008349256241,1062.666626,-0.0002693893621,
1062,-0.0004559748631,1062,-0.0004530786537,1062,-0.0006259890506,1062,-0.0005270290421,1062,0.0002286332747,1062,0.0008227100479,1062,-0.000328161841,
1061.333374,-0.0004694729287,1061.333374,-0.0005016390933,1061.333374,-0.0006197336479,1061.333374,-0.0005713932333,1061.333374,0.0001950427832,1061.333374,0.0007726323092,1061.333374,-0.0003122278431,
1060.666626,-0.0004659562255,1060.666626,-0.0004707658372,1060.666626,-0.0005758397165,1060.666626,-0.000552572601,1060.666626,0.0002198533912,1060.666626,0.0008187160711,1060.666626,-0.0003088133235,
1060,-0.0004335288249,1060,-0.0004159953096,1060,-0.0005758397165,1060,-0.0005016390933,1060,0.0002617083082,1060,0.0008268855745,1060,-0.0002734250447,
1059.333374,-0.0004481654323,1059.333374,-0.0004886074457,1059.333374,-0.0006011736114,1059.333374,-0.0005490048788,1059.333374,0.0002079917758,1059.333374,0.0008206092753,1059.333374,-0.0002896191727,
1058.666626,-0.0004558197106,1058.666626,-0.0004624394933,1058.666626,-0.0005574846291,1058.666626,-0.0005196345737,1058.666626,0.000237076616,1058.666626,0.0008301275084,1058.666626,-0.0002778746129,
1058,-0.0004656976671,1058,-0.000451682281,1058,-0.0005726341042,1058,-0.0005530379713,1058,0.0002078622929,1058,0.0008229953237,1058,-0.0003195741156,
1057.333374,-0.00048591831,1057.333374,-0.0004798677401,1057.333374,-0.000606240239,1057.333374,-0.0005575880641,1057.333374,0.0001868592226,1057.333374,0.0008133475785,1057.333374,-0.0003222642408,
1056.666626,-0.000480074581,1056.666626,-0.0004566471907,1056.666626,-0.000585456437,1056.666626,-0.0005494702491,1056.666626,0.0002106852189,1056.666626,0.0008288826211,1056.666626,-0.0003023981117,
1056,-0.0004234949884,1056,-0.0004222536518,1056,-0.0005533482181,1056,-0.0005033456255,1056,0.000220164191,1056,0.0008570753271,1056,-0.0003060196177,
1055.333374,-0.0004676111566,1055.333374,-0.0004605776921,1055.333374,-0.0005983301089,1055.333374,-0.0005499873077,1055.333374,0.0001797634759,1055.333374,0.0008264706121,1055.333374,-0.0003178668849,
1054.666626,-0.0004670940107,1054.666626,-0.0004501307267,1054.666626,-0.0005813719472,1054.666626,-0.0005575880641,1054.666626,0.0002048321912,1054.666626,0.0008316577296,1054.666626,-0.0003181255597,
1054,-0.0004556128406,1054,-0.000435132155,1054,-0.0005905232392,1054,-0.0005444546696,1054,0.0001243998995,1054,0.0008690584218,1054,-0.0002904469729,
1053.333374,-0.0004952267627,1053.333374,-0.0004733516253,1053.333374,-0.0006095489953,1053.333374,-0.0005839570658,1053.333374,0.000174195724,1053.333374,0.0007963089738,1053.333374,-0.0003349387844,
1052.666626,-0.0004365285859,1052.666626,-0.0004451140121,1052.666626,-0.000573306228,1052.666626,-0.0005052589113,1052.666626,0.0002067486639,1052.666626,0.0008741422789,1052.666626,-0.0002707863459,
1052,-0.0004581987159,1052,-0.0004645081644,1052,-0.0005975546082,1052,-0.0005614659749,1052,0.0002000669483,1052,0.0008399831131,1052,-0.0003353526408,
1051.333374,-0.0004841600312,1051.333374,-0.0004709727073,1051.333374,-0.0006060851156,1051.333374,-0.0005321999197,1051.333374,0.0001748949289,1051.333374,0.0008455334464,1051.333374,-0.0002990352805,
1050.666626,-0.0004624912108,1050.666626,-0.0004611983022,1050.666626,-0.0006009667995,1050.666626,-0.0005362331867,1050.666626,0.0001924789394,1050.666626,0.0008727156674,1050.666626,-0.0002917921229,
